score,pred_identity,true_identity_of_probe,is_enrolled
0.40982818603515625,Mohammed_Baqir_al-Hakim,Billy_Joel,False
0.3226495087146759,Joseph_Deiss,Billy_Rork,False
0.285711407661438,Valentino_Rossi,Billy_Sollie,False
0.32488152384757996,Scott_Peterson,Billy_Tibbets,False
0.29138997197151184,Alastair_Campbell,Bing_Crosby,False
0.34869667887687683,Vincent_Brooks,Bison_Dele,False
0.371679425239563,Anastasia_Myskina,Bixente_LIzarazu,False
0.30841147899627686,John_Ashcroft,Blas_Ople,False
0.4459918141365051,Gwyneth_Paltrow,Blythe_Danner,False
0.36395353078842163,Kim_Clijsters,Blythe_Hartley,False
0.40722790360450745,Greg_Rusedski,Bo_Pelini,False
0.42242130637168884,Jim_Hahn,Bo_Ryan,False
0.3212086260318756,Gonzalo_Sanchez_de_Lozada,Bob_Alper,False
0.34345653653144836,George_W_Bush,Bob_Beauprez,False
0.33927085995674133,Jacques_Rogge,Bob_Bowlsby,False
0.34589511156082153,Vanessa_Incontrada,Bob_Cantrell,False
0.35633113980293274,Juan_Pablo_Montoya,Bob_Colvin,False
0.355455219745636,Fernando_Gonzalez,Bob_Crippen,False
0.3298039436340332,Albert_Costa,Bob_Curtis,False
0.35251086950302124,Gunter_Pleuger,Bob_Eskridge,False
0.31882792711257935,Michael_Bloomberg,Bob_Ferguson,False
0.33002641797065735,Victoria_Clarke,Bob_Geldof,False
0.3701394498348236,Wayne_Gretzky,Bob_Goldman,False
0.35760363936424255,Faye_Dunaway,Bob_Guccione,False
0.35210779309272766,Adam_Sandler,Bob_Hartley,False
0.3003423810005188,Emanuel_Ginobili,Bob_Hayes,False
0.3319470286369324,Igor_Ivanov,Bob_Herz,False
0.42426368594169617,Marty_Mornhinweg,Bob_Holden,False
0.3470580577850342,Bob_Stoops,Bob_Iger,False
0.3557431399822235,Ken_Macha,Bob_Krueger,False
0.33999818563461304,Jim_Furyk,Bob_Melvin,False
0.34128543734550476,Anne_McLellan,Bob_Menendez,False
0.3692503869533539,Rudolph_Giuliani,Bob_Newhart,False
0.3249926269054413,Padraig_Harrington,Bob_Petrino,False
0.38958242535591125,Robert_Torricelli,Bob_Sulkin,False
0.3890071213245392,Norm_Coleman,Bob_Taft,False
0.30132484436035156,Robert_Bonner,Bob_Wright,False
0.38308435678482056,Matthew_Perry,Bobby_Bowden,False
0.31974199414253235,Alejandro_Toledo,Bobby_Goldwater,False
0.3127327561378479,Javier_Weber,Bobby_Jackson,False
0.41133975982666016,Rainer_Schuettler,Bobby_Kielty,False
0.3324507176876068,George_Voinovich,Bobby_Robson,False
0.31940627098083496,Aicha_El_Ouafi,Bobo_Balde,False
0.3213605582714081,Eduardo_Duhalde,Bode_Miller,False
0.2933102250099182,Halle_Berry,Bonnie_Fuller,False
0.3628666400909424,Clara_Harris,Bonnie_Hunt,False
0.35108673572540283,Zhu_Rongji,Boris_Henry,False
0.38552340865135193,Dean_Barkley,Boris_Jordan,False
0.3543369472026825,Carlos_Vives,Boris_Trajkovski,False
0.39453962445259094,Alexander_Downer,Boris_Yeltsin,False
0.35730159282684326,Alan_Greenspan,Boutros_Boutros_Ghali,False
0.32714560627937317,John_Snow,Brad_Alexander_Smith,False
0.37283650040626526,Hilary_Duff,Brad_Banks,False
0.3338835835456848,Martina_McBride,Brad_Brownell,False
0.36730465292930603,Geoff_Hoon,Brad_Gushue,False
0.3423539400100708,Scott_Peterson,Brad_Miller,False
0.370890349149704,Fernando_Gonzalez,Brad_Pitt,False
0.36970293521881104,Ernie_Els,Brad_Russ,False
0.44354233145713806,George_Pataki,Brad_Smith,False
0.4158109724521637,Anna_Kournikova,Brady_Rodgers,False
0.3453840911388397,William_Bulger,Brajesh_Mishra,False
0.39766108989715576,Steve_Nash,Brandon_Boyd,False
0.3099915087223053,Megawati_Sukarnoputri,Brandon_Fails,False
0.33788979053497314,Tiger_Woods,Brandon_Hammond,False
0.2943865954875946,Ralf_Schumacher,Brandon_Inge,False
0.3196539282798767,Juanes,Brandon_Jones,False
0.3283185064792633,Rebecca_Romijn-Stamos,Brandon_Knight,False
0.3405091464519501,Jennifer_Capriati,Brandon_Larson,False
0.30967196822166443,Tim_Robbins,Brandon_Lloyd,False
0.36164239048957825,John_Allen_Muhammad,Brandon_Robinson,False
0.46444278955459595,Ray_Allen,Brandon_Spann,False
0.3824103772640228,Calista_Flockhart,Brandon_Webb,False
0.29648712277412415,Tom_Ridge,Brawley_King,False
0.3135019838809967,Trent_Lott,Brenda_Magana,False
0.3220958411693573,Robert_Blake,Brenda_Wilson,False
0.3795929551124573,Richard_Gephardt,Brenda_van_Dam,False
0.3667928874492645,Tom_Hanks,Brendan_Fraser,False
0.40140071511268616,Rick_Stansbury,Brendan_Gaughan,False
0.3072052299976349,David_Beckham,Brendan_Hansen,False
0.3030525743961334,Vicente_Fernandez,Brendan_Stai,False
0.3345280587673187,Sean_Patrick_OMalley,Brennon_Leighton,False
0.35990554094314575,Hu_Jintao,Brent_Coles,False
0.40332868695259094,Harry_Schmidt,Brett_Boone,False
0.35760921239852905,Matt_Doherty,Brett_Hawke,False
0.37682414054870605,Boris_Becker,Brett_Hull,False
0.30093324184417725,Diana_Krall,Brett_Perry,False
0.3397514224052429,Jacques_Rogge,Brian_Billick,False
0.3406490087509155,Tony_Stewart,Brian_Campbell,False
0.28050366044044495,Conchita_Martinez,Brian_Cashman,False
0.29917192459106445,Richard_Gere,Brian_Clemens,False
0.3291536569595337,Hamid_Karzai,Brian_Cook,False
0.38367795944213867,Colin_Powell,Brian_Cowen,False
0.3475567698478699,Ricardo_Lagos,Brian_De_Palma,False
0.3767046630382538,Michael_Douglas,Brian_Grazier,False
0.3857043981552124,Michael_Douglas,Brian_Gregory,False
0.3461279571056366,Oscar_De_La_Hoya,Brian_Griese,False
0.3840177357196808,Tom_Cruise,Brian_Heidik,False
0.3978974521160126,Mike_Krzyzewski,Brian_Henson,False
0.2878035008907318,Conan_OBrien,Brian_Jordan,False
0.34921014308929443,Jacques_Chirac,Brian_Kerr,False
0.32152605056762695,Jake_Gyllenhaal,Brian_Lara,False
0.3285917639732361,Michael_Chiklis,Brian_McIntyre,False
0.3549915850162506,Tom_Crean,Brian_Meadors,False
0.32274729013442993,Joseph_Biden,Brian_Mulroney,False
0.3576661944389343,Francisco_Flores,Brian_Olson,False
0.2837863862514496,Bill_Graham,Brian_Pavlich,False
0.38811689615249634,Rainer_Schuettler,Brian_Scalabrine,False
0.3025366961956024,Marty_Mornhinweg,Brian_Schneider,False
0.32936805486679077,Mitchell_Daniels,Brian_StPierre,False
0.3686942756175995,Lucy_Liu,Brian_Van_Dusen,False
0.3169220983982086,Russell_Simmons,Brian_Weaver,False
0.4515380263328552,Scott_Peterson,Brian_Wells,False
0.33309870958328247,Zhang_Ziyi,Brian_Williams,False
0.326068639755249,Pamela_Anderson,Brigitte_Boisselier,False
0.31755268573760986,Mary-Kate_Olsen,Brittany_Snow,False
0.4357352554798126,Sebastian_Saja,Brock_Berlin,False
0.33361512422561646,Monica_Bellucci,Bronson_Arroyo,False
0.3615625202655792,Edmund_Hillary,Brook_Robinson,False
0.3487556278705597,Cindy_Crawford,Brooke_Adams,False
0.38544344902038574,Noelle_Bush,Brooke_Gordon,False
0.4022364616394043,Spencer_Abraham,Brooke_Shields,False
0.35996776819229126,Greg_Rusedski,Bruce_Arena,False
0.38841018080711365,Rick_Stansbury,Bruce_Gebhardt,False
0.35958540439605713,Benjamin_Netanyahu,Bruce_Lunsford,False
0.3507481515407562,Colin_Powell,Bruce_Van_De_Velde,False
0.3506982624530792,Paul_Tagliabue,Bruce_Weber,False
0.31318199634552,Susilo_Bambang_Yudhoyono,Bruce_Willis,False
0.40381476283073425,Silvia_Farina_Elia,Bruna_Colosio,False
0.3107721507549286,Augustin_Calleri,Bruno_Junquiera,False
0.3446430265903473,Mike_Myers,Bryan_Adams,False
0.31363388895988464,Lucy_Liu,Bryan_Chui,False
0.3818393349647522,Alvaro_Uribe,Bryan_Cooley,False
0.36111685633659363,John_McCain,Bryan_Murray,False
0.3459654748439789,Hosni_Mubarak,Bryan_Thomas,False
0.3828803598880768,LeBron_James,Bryant_Young,False
0.41839003562927246,Bertie_Ahern,Bryce_Carmine,False
0.3438677191734314,Sepp_Blatter,Buck_Rodgers,False
0.4031682014465332,Arlen_Specter,Budd_Schulberg,False
0.315639466047287,Jan_Ullrich,Buddy_Ryan,False
0.38867446780204773,John_Ashcroft,Buford_Blount,False
0.38097962737083435,Jay_Garner,Bustam_A_Zedan_Aljanabi,False
0.42925482988357544,Jim_Tressel,Butch_Davis,False
0.3895343542098999,Raoul_Ruiz,Buzz_Hargrove,False
0.3509133756160736,Keith_Bogans,Byron_Scott,False
0.3014177083969116,Edwina_Currie,Cabas,False
0.39808571338653564,Mike_Tyson,Calbert_Cheaney,False
0.38304662704467773,Vladimir_Spidla,Calvin_Harrison,False
0.3379242420196533,Steve_Ballmer,Calvin_Joseph_Coleman,False
0.3647328019142151,John_Paul_II,Camilla_Parker_Bowles,False
0.3295499384403229,Lucio_Gutierrez,Camille_Colvin,False
0.3859211504459381,Eileen_Coparropa,Camille_Lewis,False
0.3023519217967987,Osama_bin_Laden,Camryn_Manheim,False
0.33598390221595764,Anna_Kournikova,Candace_Sutton,False
0.31673452258110046,Faye_Dunaway,Candice_Beatty,False
0.3428167402744293,Sally_Field,Carey_Lowell,False
0.31187790632247925,Diana_Krall,Cari_Davis,False
0.3942566215991974,Cameron_Diaz,Carin_Koch,False
0.5105291604995728,Frank_Cassell,Carl_Levin,False
0.3382452428340912,Gene_Robinson,Carl_Pope,False
0.30267295241355896,Jennifer_Aniston,Carl_Reiner,False
0.3474927544593811,Tim_Henman,Carla_Gay_Balingit,False
0.3540579080581665,Carrie-Anne_Moss,Carla_Gugino,False
0.33683404326438904,Ian_Thorpe,Carla_Moreno,False
0.3929908573627472,William_Macy,Carla_Myers,False
0.34747934341430664,Elton_John,Carla_Tricoli,False
0.3154354393482208,Vojislav_Kostunica,Carlo_Azeglio_Ciampi,False
0.3691543936729431,Hu_Jintao,Carlos_Alberto,False
0.38960111141204834,Mike_Krzyzewski,Carlos_Alberto_Parreira,False
0.32422327995300293,Juan_Manuel_Marquez,Carlos_Arroyo,False
0.34412798285484314,Naji_Sabri,Carlos_Barra,False
0.30853912234306335,Marco_Antonio_Barrera,Carlos_Barragan,False
0.34654444456100464,James_Blake,Carlos_Beltran,False
0.3384421467781067,Nabil_Shaath,Carlos_Bianchi,False
0.33294615149497986,Juan_Pablo_Montoya,Carlos_De_Abreu,False
0.3801758587360382,Hipolito_Mejia,Carlos_Fasciolo,False
0.3441767692565918,Jean-Francois_Pontal,Carlos_Ghosn,False
0.30960613489151,David_Wells,Carlos_Iturgaitz,False
0.34225133061408997,Daniel_Day-Lewis,Carlos_Juarez,False
0.3055952787399292,Bob_Huggins,Carlos_Lordkipanitse,False
0.31209230422973633,Xanana_Gusmao,Carlos_Mesa,False
0.4011037051677704,Antony_Leung,Carlos_Paternina,False
0.35360413789749146,Fernando_Henrique_Cardoso,Carlos_Queiroz,False
0.3129938244819641,Muhammad_Ali,Carlos_Quintanilla_Schmidt,False
0.7659645080566406,Eduardo_Duhalde,Carlos_Ruckauf,False
0.36281436681747437,Sourav_Ganguly,Carlton_Baugh,False
0.33662453293800354,Charles_Taylor,Carlton_Dotson,False
0.372363418340683,Jennifer_Capriati,Carly_Gullickson,False
0.32358309626579285,Stockard_Channing,Carol_Burnett,False
0.3705330193042755,Norm_Coleman,Carol_Carmody,False
0.32104772329330444,Queen_Latifah,Carol_Moseley_Braun,False
0.3353045582771301,Christine_Baumgartner,Carol_Niedermayer,False
0.34576210379600525,Laura_Bush,Carol_Williams,False
0.3809228837490082,Anastasia_Myskina,Carolina_Moraes,False
0.40988001227378845,Patty_Schnyder,Caroline_Dhavernas,False
0.3127691447734833,Mike_Martz,Caroline_Link,False
0.3086143136024475,Mitchell_Daniels,Carolyn_Kuhl,False
0.3554556965827942,Robbie_Williams,Carson_Daly,False
0.3444232642650604,Paula_Radcliffe,Casey_Crowder,False
0.35218971967697144,Matthew_Broderick,Casey_Mears,False
0.3576483130455017,Ricardo_Lagos,Cass_Ballenger,False
0.28845298290252686,Ludivine_Sagnier,Cassandra_Heise,False
0.33248499035835266,Erika_Harold,Casy_Preslar,False
0.37809449434280396,Tony_Stewart,Catherine_Bell,False
0.29677537083625793,Paul_McCartney,Catherine_Donkers,False
0.28932809829711914,Abdoulaye_Wade,Catherine_Ndereba,False
0.35143113136291504,Gordon_Brown,Catherine_Woodard,False
0.3225943148136139,John_Bolton,Cathryn_Crawford,False
0.32906004786491394,Tim_Duncan,Cathy_Chisholm,False
0.3910405933856964,Woody_Allen,Cathy_Cunningham,False
0.3203454911708832,Jelena_Dokic,Cathy_Freeman,False
0.32884812355041504,Heidi_Klum,Catriona_Le_May_Doan,False
0.36394616961479187,Silvia_Farina_Elia,Cecile_de_France,False
0.3400200307369232,Ai_Sugiyama,Cecilia_Chang,False
0.3934932053089142,Michelle_Yeoh,Cecilia_Cheung,False
0.3355449438095093,Thaksin_Shinawatra,Cedric_Benson,False
0.39078062772750854,Thaksin_Shinawatra,Celia_Cruz,False
0.34656983613967896,John_Kerry,Celso_Amorim,False
0.37224480509757996,Pedro_Almodovar,Celso_Lafer,False
0.43597298860549927,William_Bratton,Cemil_Cicek,False
0.3558209538459778,Jacques_Chirac,Cesar_Maia,False
0.44423043727874756,Jeong_Se-hyun,Cha_Yung-gu,False
0.3504129648208618,Anders_Ebbeson,Chakib_Khelil,False
0.39953216910362244,Michael_Chang,Chan_Choi,False
0.3163655400276184,Martina_McBride,Chan_Ho_Park,False
0.3634558320045471,Ralf_Schumacher,Chance_Mock,False
0.43898454308509827,Janet_Napolitano,Chandrika_Kumaratunga,False
0.3191124200820923,Pedro_Malan,Chang_Dae-whan,False
0.365989625453949,Leonid_Kuchma,Chang_Jae_On,False
0.35269662737846375,Yoriko_Kawaguchi,Chang_Saio-yue,False
0.4365251362323761,Yoriko_Kawaguchi,Chang_Sang,False
0.3338475525379181,Antonio_Trillanes,Chang_Tso,False
0.4092157781124115,Patty_Schnyder,Chante_Jawan_Mallard,False
0.35141363739967346,Oscar_De_La_Hoya,Charla_Moye,False
0.3527616858482361,Kathleen_Kennedy_Townsend,Charlene_Barshefsky,False
0.32727575302124023,Sepp_Blatter,Charles_Bell,False
0.3274747431278229,Jose_Maria_Aznar,Charles_Chandler_IV,False
0.34047141671180725,John_Ashcroft,Charles_Cope,False
0.3730314373970032,George_Voinovich,Charles_Grassley,False
0.30277955532073975,David_Anderson,Charles_Holzner,False
0.32009121775627136,Geoff_Hoon,Charles_Ingram,False
0.3384091556072235,Charles_Bronson,Charles_Lebois,False
0.35971352458000183,Anders_Ebbeson,Charles_Mathews,False
0.3779715299606323,Bill_McBride,Charles_Pickering,False
0.3504783511161804,Juan_Carlos_Ferrero,Charles_Pouty,False
0.28501632809638977,Steve_Ballmer,Charles_Richardson,False
0.27980583906173706,Andy_Roddick,Charles_Rogers,False
0.3561294376850128,Costas_Simitis,Charles_Schumer,False
0.3503665626049042,Pierce_Brosnan,Charles_Tannok,False
0.3581434488296509,Jay_Garner,Charley_Armey,False
0.35855528712272644,Fernando_Henrique_Cardoso,Charlie_Coles,False
0.353961706161499,Gil_de_Ferran,Charlie_Garner,False
0.29577508568763733,Anna_Kournikova,Charlie_Hunnam,False
0.3103046417236328,Bob_Hope,Charlie_Sheen,False
0.35312995314598083,Sarah_Hughes,Charlie_Williams,False
0.3787531554698944,Juan_Pablo_Montoya,Charlie_Zaa,False
0.3840872347354889,Natalie_Maines,Charlize_Theron,False
0.3902744650840759,Sachiko_Yamada,Charlotte_Casiraghi,False
0.3570249378681183,Robert_Bonner,Charlotte_Chambers,False
0.3209192752838135,Ashanti,Charlotte_Church,False
0.3388872742652893,Angelina_Jolie,Charlotte_Rampling,False
0.3666909635066986,Sheryl_Crow,Charmaine_Crooks,False
0.31831473112106323,Tony_Shalhoub,Chawki_Armali,False
0.38506338000297546,Rita_Wilson,Chelsea_Clinton,False
0.34152817726135254,Win_Aung,Chen_Kaige,False
0.2872700095176697,Atal_Bihari_Vajpayee,Chen_Liang_Yu,False
0.26684269309043884,Lucio_Gutierrez,Chen_Tsai-chin,False
0.3477383255958557,Rachel_Hunter,Cherry_Jones,False
0.36783820390701294,Allyson_Felix,Cheryl_Ford,False
0.3427170217037201,Mariana_Pollack,Cheryl_James,False
0.2785508334636688,Sean_OKeefe,Cheryl_Little,False
0.325670063495636,Goldie_Hawn,Cheryl_Tiegs,False
0.3891129195690155,Tommy_Thompson,Chhouk_Rin,False
0.32142719626426697,Jim_Furyk,Chin-Feng_Chen,False
0.3479260802268982,Britney_Spears,Chin-Hui_Tsao,False
0.3523845672607422,George_Pataki,Chip_Burrus,False
0.346660315990448,Ahmed_Chalabi,Chip_Ganassi,False
0.37733933329582214,Bill_Simon,Chip_Knight,False
0.3114442527294159,David_Beckham,Chistian_Stahl,False
0.28373655676841736,Cherie_Blair,Chloe_Sevigny,False
0.3052871823310852,Jon_Voight,Cho_Myung-kyun,False
0.3220698833465576,Mohamed_ElBaradei,Choi_Yun-yong,False
0.6750390529632568,George_W_Bush,Chok_Tong_Goh,False
0.3560313582420349,Tom_Ridge,Chris_Andrews,False
0.313167005777359,Noah_Wyle,Chris_Bell,False
0.36238476634025574,Kirk_Johnson,Chris_Byrd,False
0.3634622395038605,John_Manley,Chris_Cirino,False
0.35317328572273254,Robert_Redford,Chris_Claiborne,False
0.3386494219303131,Jeb_Bush,Chris_Columbus,False
0.38620880246162415,David_Trimble,Chris_Cookson,False
0.34560635685920715,Ana_Guevara,Chris_Cooper,False
0.28189995884895325,Michael_Bloomberg,Chris_Cornell,False
0.3328632116317749,Tim_Duncan,Chris_Crocker,False
0.33551880717277527,Richard_Gephardt,Chris_Dodd,False
0.3050261437892914,Albert_Costa,Chris_Forsyth,False
0.3664001524448395,Jon_Gruden,Chris_Gratton,False
0.3464803993701935,Jonathan_Edwards,Chris_Hernandez,False
0.3547414541244507,Mary_Steenburgen,Chris_Klein,False
0.34553980827331543,Tommy_Haas,Chris_Kolanas,False
0.33514901995658875,Robert_Torricelli,Chris_Matthews,False
0.3298138976097107,Jiri_Novak,Chris_Neil,False
0.32192376255989075,Jose_Serra,Chris_Noth,False
0.35541030764579773,Mike_Martz,Chris_Penn,False
0.3208814263343811,Jeb_Bush,Chris_Pronger,False
0.34527328610420227,Jennifer_Capriati,Chris_Reitsma,False
0.39274054765701294,Megawati_Sukarnoputri,Chris_Rock,False
0.3007478415966034,Edward_Lu,Chris_Simon,False
0.39744246006011963,Heinz_Feldmann,Chris_Swecker,False
0.27619919180870056,Monica_Seles,Chris_Terry,False
0.34149277210235596,Amelie_Mauresmo,Chris_Thomas,False
0.3080393075942993,John_Snow,Chris_Tucker,False
0.32204243540763855,Jose_Manuel_Durao_Barroso,Chris_Whitney,False
0.32771703600883484,Colin_Farrell,Christian_Bale,False
0.39234092831611633,Rick_Pitino,Christian_Fittipaldi,False
0.35610926151275635,Hillary_Clinton,Christian_Gimenez,False
0.337746262550354,Rick_Carlisle,Christian_Lacroix,False
0.33251771330833435,Thabo_Mbeki,Christian_Lirette,False
0.2798665761947632,Chen_Shui-bian,Christian_Malcolm,False
0.342950701713562,Bill_Simon,Christian_Olsson,False
0.3641422688961029,Albert_Costa,Christian_Patino,False
0.30154773592948914,Edmund_Stoiber,Christian_Von_Wernich,False
0.40702885389328003,Harrison_Ford,Christian_Wulff,False
0.3275591731071472,Calista_Flockhart,Christiane_Wulff,False
0.37196189165115356,Angelina_Jolie,Christina_Sawaya,False
0.3802710771560669,Jennifer_Lopez,Christine_Arron,False
0.3432554304599762,Kristanna_Loken,Christine_Ebersole,False
0.322562038898468,Kelvin_Sampson,Christine_Rau,False
0.3852371573448181,David_Anderson,Christoph_Daum,False
0.3548137843608856,Eric_Robert_Rudolph,Christopher_Amolsch,False
0.33996978402137756,Carlos_Moya,Christopher_Conyers,False
0.36697012186050415,Juan_Manuel_Marquez,Christopher_Matero,False
0.34704163670539856,William_Ford_Jr,Christopher_Patten,False
0.3216279447078705,Bill_McBride,Christopher_Russell,False
0.32302698493003845,Jennifer_Capriati,Christopher_Speer,False
0.31778377294540405,Michael_Schumacher,Christopher_Whittle,False
0.3346434533596039,Ana_Palacio,Christy_Ferer,False
0.3458370268344879,Kate_Winslet,Christy_Turlington,False
0.3867674767971039,Thaksin_Shinawatra,Chuanyun_Li,False
0.3340097665786743,Christine_Todd_Whitman,Chuck_Amato,False
0.34969642758369446,Richard_Gephardt,Chuck_Bednarik,False
0.32005444169044495,Arnoldo_Aleman,Chuck_Eidson,False
0.3855796158313751,Tony_Stewart,Chuck_Finley,False
0.360287070274353,Zoran_Djindjic,Chuck_Hagel,False
0.37615537643432617,Harrison_Ford,Chuck_Woolery,False
0.3540186583995819,Toshihiko_Fukui,Chuck_Yeager,False
0.3834972679615021,Jeong_Se-hyun,Chung_Mong-hun,False
0.34806281328201294,Junichiro_Koizumi,Chung_Mong-joon,False
0.42586877942085266,Mikhail_Kasyanov,Chyung_Dai-chul,False
0.3799426555633545,Alejandro_Toledo,Ciaran_Hinds,False
0.33182650804519653,Claudia_Pechstein,Cindy_Klassen,False
0.37167835235595703,Julianne_Moore,Cindy_Margolis,False
0.36013883352279663,William_Macy,Cindy_Moll,False
0.3390239477157593,Mariangel_Ruiz_Torrealba,Cindy_Taylor,False
0.33027973771095276,Sheryl_Crow,Cindy_Zagorski,False
0.3236841857433319,Fidel_Castro,Claire_De_Gryse,False
0.3182832896709442,Ariel_Sharon,Claire_Hentzen,False
0.3453976511955261,Aicha_El_Ouafi,Claire_Leger,False
0.3441288471221924,Julianne_Moore,Claire_Tomalin,False
0.3602733016014099,Tom_Craddick,Clare_Latimer,False
0.39880919456481934,Costas_Simitis,Clark_Randt,False
0.3744523525238037,Thomas_OBrien,Claude_Jorda,False
0.37880897521972656,GL_Peiris,Claudette_Robinson,False
0.3725298047065735,Silvio_Berlusconi,Claudia_Coslovich,False
0.32322949171066284,Jennifer_Garner,Claudine_Farrell,False
0.37163472175598145,Valery_Giscard_dEstaing,Claudio_Abbado,False
0.355665922164917,Filippo_Inzaghi,Claudio_Lopez,False
0.3402045667171478,Mike_Krzyzewski,Claudio_Ranieri,False
0.30693769454956055,Michael_Bloomberg,Clay_Campbell,False
0.3284110724925995,Steve_Nash,Clemente_de_la_Vega,False
0.3789617717266083,Zico,Cliff_Ellis,False
0.3114427924156189,Abdoulaye_Wade,Clifford_Etienne,False
0.3371258080005646,Pete_Sampras,Clifford_Robinson,False
0.40205368399620056,John_Kerry,Clint_Howard,False
0.3825024366378784,Mike_Myers,Clint_Lamebear,False
0.3347628116607666,Erik_Morales,Clive_Woodward,False
0.3133283257484436,John_Paul_II,Coco_dEste,False
0.3151529133319855,Bob_Huggins,Cole_Chapman,False
0.35716068744659424,Jose_Serra,Coleen_Rowley,False
0.41776058077812195,James_Traficant,Colin_Campbell,False
0.36594071984291077,Justin_Leonard,Colin_Cowie,False
0.3098454475402832,Rick_Stansbury,Colin_Jackson,False
0.35357367992401123,Chan_Gailey,Colin_Phillips,False
0.33009785413742065,Elsa_Zylberstein,Colin_Prescot,False
0.3350188434123993,Justine_Pasek,Colleen_Atwood,False
0.3437371551990509,Megan_Mullally,Colleen_Jones,False
0.34526389837265015,Carly_Fiorina,Colleen_OClair,False
0.29126569628715515,Joe_Lieberman,Colleen_Ryan,False
0.299459308385849,Lennox_Lewis,Collis_Temple_III,False
0.35105377435684204,Mireya_Moscoso,Columba_Bush,False
0.36963701248168945,Jean_Chretien,Compay_Segundo,False
0.2997959554195404,Cindy_Crawford,Connie_Chung,False
0.3553013205528259,Gary_Carter,Connie_Freydell,False
0.33793503046035767,Bob_Graham,Conrad_Black,False
0.3587718904018402,Silvia_Farina_Elia,Cora_Cambell,False
0.36908552050590515,Naoto_Kan,Corey_Maggette,False
0.3279525339603424,Anastasia_Myskina,Cori_Enghusen,False
0.4360094964504242,Victoria_Clarke,Corinna_Harfouch,False
0.4033876061439514,Lucy_Liu,Corinne_Coman,False
0.36260801553726196,Jayson_Williams,Corliss_Williamson,False
0.3545641005039215,Joe_Torre,Cosmo_Iacavazzi,False
0.3457401692867279,Jodie_Foster,Courtney_Cox,False
0.3159986138343811,Sarah_Michelle_Gellar,Courtney_Love,False
0.3560091257095337,Joschka_Fischer,Craig_Burley,False
0.300779789686203,Kathleen_Kennedy_Townsend,Craig_David,False
0.3898087739944458,Anders_Ebbeson,Craig_Doblin,False
0.33503663539886475,Tommy_Thompson,Craig_Fitzgibbon,False
0.38193225860595703,Hugh_Grant,Craig_MacTavish,False
0.41104650497436523,Tony_Stewart,Craig_Morgan,False
0.28483912348747253,Robbie_Williams,Craig_OClair,False
0.38964009284973145,Matt_Dillon,Craig_Wilson,False
0.41443678736686707,Vladimir_Putin,Crandall_Bowles,False
0.346235990524292,Fabrice_Santoro,Crispin_Glover,False
0.3418411612510681,Jacques_Chirac,Cristian_Barros,False
0.3479687571525574,Ernie_Els,Cristiano_da_Matta,False
0.308491975069046,Norah_Jones,Cristina_Fernandez,False
0.3638051748275757,Emma_Thompson,Cristina_Kirchner,False
0.3440244495868683,Ann_Veneman,Cristina_Saralegui,False
0.3755756914615631,Nancy_Pelosi,Cristina_Torrens_Valero,False
0.30217841267585754,Federico_Trillo,Cuba_Gooding_Jr,False
0.3338002860546112,Joschka_Fischer,Curt_Weldon,False
0.3340584337711334,Nicolas_Cage,Curtis_Joseph,False
0.3652181923389435,George_W_Bush,Curtis_Strange,False
0.41099879145622253,Natalie_Coughlin,Cyndi_Thompson,False
0.367288202047348,Boris_Becker,Cynthia_Nixon,False
0.3795223534107208,Colin_Montgomerie,Cynthia_Rowley,False
0.35461583733558655,Sergio_Vieira_De_Mello,DAngelo_Jimenez,False
0.3537159860134125,Britney_Spears,Dagmar_Dunlevy,False
0.4531298577785492,Susilo_Bambang_Yudhoyono,Dai_Bachtiar,False
0.2884255647659302,Robert_Kocharian,Dai_Chul_Chyung,False
0.37436071038246155,Carolina_Kluft,Daja_Bedanova,False
0.32750996947288513,Fujio_Cho,Dalai_Lama,False
0.407671183347702,Gerhard_Schroeder,Dale_Bosworth,False
0.3599983751773834,Leonid_Kuchma,Dale_Earnhardt,False
0.341288298368454,Eliane_Karp,Dalia_Rabin-Pelosoff,False
0.32169488072395325,Pierce_Brosnan,Damarius_Bilbo,False
0.38386353850364685,Vince_Carter,Damon_Dash,False
0.4229726493358612,Christopher_Reeve,Damon_van_Dam,False
0.42055174708366394,Ben_Howland,Dan_Ackroyd,False
0.42364904284477234,Carson_Palmer,Dan_Bartlett,False
0.34522005915641785,Ed_Smart,Dan_Boyle,False
0.38746607303619385,Rubens_Barrichello,Dan_Bylsma,False
0.3216674029827118,John_Mayer,Dan_Dickau,False
0.31785455346107483,Brad_Garrett,Dan_Duquette,False
0.32348063588142395,Alvaro_Noboa,Dan_Guerrero,False
0.3603718876838684,Ian_Thorpe,Dan_Kellner,False
0.3819701671600342,Michael_Schumacher,Dan_LaCoutre,False
0.3598393499851227,Clint_Eastwood,Dan_Monson,False
0.33454519510269165,Jim_Tressel,Dan_Prinster,False
0.36208558082580566,Clint_Eastwood,Dan_Quayle,False
0.409454345703125,Dennis_Hastert,Dan_Reeves,False
0.40160688757896423,Mike_Martz,Dan_Snyder,False
0.3808082640171051,Tommy_Haas,Dan_Wheldon,False
0.2917039096355438,Shimon_Peres,Dana_Vollmer,False
0.3939065635204315,John_Manley,Daniel_Barenboim,False
0.3449118137359619,Frank_Solich,Daniel_Bruehl,False
0.3156917095184326,Vincent_Brooks,Daniel_Chin,False
